BHID,FROM,TO,ROCK
175,324.2428006,326.7428006,1.0
175,326.7428006,329.2428006,1.0
175,329.2428006,331.7428006,1.0
175,331.7428006,334.2428006,1.0
175,334.2428006,336.7428006,1.0
175,336.7428006,339.2428006,1.0
175,339.2428006,341.7428006,1.0
175,341.7428006,344.2428006,1.0
175,344.2428006,346.7428006,1.0
175,346.7428006,349.2428006,1.0
175,349.2428006,351.7428006,1.0
175,351.7428006,354.2428006,1.0
175,354.2428006,356.7428006,1.0
175,356.7428006,356.9796244,1.0
176,0,199.9960426,0.0
176,199.9960426,200.8364112,1.0
176,200.8364112,203.3364112,1.0
176,203.3364112,205.8364112,1.0
176,205.8364112,208.3364112,1.0
176,208.3364112,210.8364112,1.0
176,210.8364112,213.3364112,1.0
176,213.3364112,215.8364112,1.0
176,215.8364112,218.3364112,1.0
176,218.3364112,220.8364112,1.0
176,220.8364112,223.3364112,1.0
176,223.3364112,225.8364112,1.0
176,225.8364112,228.3364112,1.0
176,228.3364112,230.8364112,1.0
176,230.8364112,233.3364112,1.0
176,233.3364112,235.8364112,1.0
176,235.8364112,238.3364112,2.0
176,238.3364112,240.8364112,2.0
176,240.8364112,243.3364112,1.0
176,243.3364112,245.8364112,1.0
176,245.8364112,248.3364112,1.0
176,248.3364112,250.8364112,1.0
176,250.8364112,253.3364112,1.0
176,253.3364112,255.8364112,1.0
176,255.8364112,258.3364112,1.0
176,258.3364112,260.8364112,1.0
176,260.8364112,263.3364112,1.0
176,263.3364112,265.8364112,1.0
176,265.8364112,268.3364112,1.0
176,268.3364112,270.8364112,1.0
176,270.8364112,273.3364112,1.0
176,273.3364112,275.8364112,1.0
176,275.8364112,278.3364112,1.0
176,278.3364112,280.8364112,1.0
176,280.8364112,283.3364112,2.0
176,283.3364112,285.8364112,2.0
176,285.8364112,288.3364112,2.0
176,288.3364112,290.8364112,1.0
176,290.8364112,293.3364112,2.0
176,293.3364112,295.8364112,2.0
176,295.8364112,298.3364112,2.0
176,298.3364112,300.8364112,2.0
176,300.8364112,303.3364112,2.0
176,303.3364112,305.8364112,2.0
176,305.8364112,308.3364112,2.0
176,308.3364112,310.8364112,2.0
176,310.8364112,313.3364112,2.0
176,313.3364112,315.8364112,1.0
176,315.8364112,318.3364112,1.0
176,318.3364112,320.8364112,1.0
176,320.8364112,323.3364112,1.0
176,323.3364112,325.8364112,1.0
176,325.8364112,328.3364112,1.0
176,328.3364112,330.8364112,1.0
176,330.8364112,333.3364112,1.0
176,333.3364112,335.8364112,1.0
176,335.8364112,338.3364112,1.0
176,338.3364112,340.8364112,1.0
176,340.8364112,343.3364112,1.0
176,343.3364112,345.8364112,1.0
176,345.8364112,348.3364112,1.0
176,348.3364112,348.3721277,1.0
177,0,195.9593472,0.0
177,195.9593472,197.8174769,1.0
177,197.8174769,200.3174769,1.0
177,200.3174769,202.8174769,1.0
177,202.8174769,205.3174769,1.0
177,205.3174769,207.8174769,1.0
177,207.8174769,210.3174769,1.0
177,210.3174769,212.8174769,1.0
177,212.8174769,215.3174769,1.0
177,215.3174769,217.8174769,1.0
177,217.8174769,220.3174769,1.0
177,220.3174769,222.8174769,1.0
177,222.8174769,225.3174769,1.0
177,225.3174769,227.8174769,1.0
177,227.8174769,230.3174769,1.0
177,230.3174769,232.8174769,1.0
177,232.8174769,235.3174769,1.0
177,235.3174769,237.8174769,1.0
177,237.8174769,240.3174769,1.0
177,240.3174769,242.8174769,1.0
177,242.8174769,245.3174769,1.0
177,245.3174769,247.8174769,1.0
177,247.8174769,250.3174769,1.0
177,250.3174769,252.8174769,1.0
177,252.8174769,255.3174769,1.0
177,255.3174769,257.8174769,1.0
177,257.8174769,260.3174769,1.0
177,260.3174769,262.8174769,1.0
177,262.8174769,265.3174769,1.0
177,265.3174769,267.8174769,1.0
177,267.8174769,270.3174769,1.0
177,270.3174769,272.8174769,1.0
177,272.8174769,275.3174769,1.0
177,275.3174769,277.8174769,1.0
177,277.8174769,280.3174769,1.0
177,280.3174769,282.8174769,1.0
177,282.8174769,285.3174769,2.0
177,285.3174769,287.8174769,2.0
177,287.8174769,290.3174769,2.0
177,290.3174769,292.8174769,2.0
177,292.8174769,295.3174769,3.0
177,295.3174769,297.8174769,2.0
177,297.8174769,300.3174769,2.0
177,300.3174769,302.8174769,2.0
177,302.8174769,305.3174769,2.0
177,305.3174769,307.8174769,2.0
177,307.8174769,310.3174769,2.0
177,310.3174769,312.8174769,2.0
177,312.8174769,315.3174769,2.0
177,315.3174769,317.8174769,2.0
177,317.8174769,320.3174769,2.0
177,320.3174769,322.8174769,2.0
177,322.8174769,325.3174769,2.0
177,325.3174769,327.8174769,2.0
177,327.8174769,330.3174769,2.0
177,330.3174769,332.8174769,2.0
177,332.8174769,335.3174769,2.0
177,335.3174769,337.5698454,2.0
178,0,189.2577261,0.0
178,189.2577261,189.7536849,2.0
178,189.7536849,192.2536849,2.0
178,192.2536849,194.7536849,1.0
178,194.7536849,197.2536849,1.0
178,197.2536849,199.7536849,2.0
178,199.7536849,202.2536849,2.0
178,202.2536849,204.7536849,1.0
178,204.7536849,207.2536849,1.0
178,207.2536849,209.7536849,1.0
178,209.7536849,212.2536849,1.0
178,212.2536849,214.7536849,1.0
178,214.7536849,217.2536849,1.0
178,217.2536849,219.7536849,1.0
178,219.7536849,222.2536849,1.0
178,222.2536849,224.7536849,1.0
178,224.7536849,227.2536849,1.0
178,227.2536849,229.7536849,1.0
178,229.7536849,232.2536849,1.0
178,232.2536849,234.7536849,1.0
178,234.7536849,237.2536849,1.0
178,237.2536849,239.7536849,1.0
178,239.7536849,242.2536849,1.0
178,242.2536849,244.7536849,1.0
178,244.7536849,247.2536849,1.0
178,247.2536849,249.7536849,1.0
178,249.7536849,252.2536849,1.0
178,252.2536849,254.7536849,1.0
178,254.7536849,257.2536849,1.0
178,257.2536849,259.7536849,1.0
178,259.7536849,262.2536849,1.0
178,262.2536849,264.7536849,1.0
178,264.7536849,267.2536849,2.0
178,267.2536849,269.7536849,2.0
178,269.7536849,272.2536849,1.0
178,272.2536849,274.7536849,1.0
178,274.7536849,277.2536849,2.0
178,277.2536849,279.7536849,1.0
178,279.7536849,282.2536849,2.0
178,282.2536849,284.7536849,2.0
178,284.7536849,287.2536849,2.0
178,287.2536849,289.7536849,2.0
178,289.7536849,292.2536849,2.0
178,292.2536849,294.7536849,1.0
178,294.7536849,297.2536849,1.0
178,297.2536849,299.7536849,2.0
178,299.7536849,302.2536849,2.0
178,302.2536849,304.7536849,2.0
178,304.7536849,307.2536849,3.0
178,307.2536849,309.7536849,3.0
178,309.7536849,312.2536849,3.0
178,312.2536849,314.7536849,3.0
178,314.7536849,317.2536849,3.0
178,317.2536849,319.7536849,3.0
178,319.7536849,322.2536849,3.0
178,322.2536849,324.7536849,2.0
178,324.7536849,325.0632492,2.0
179,0,187.9993722,0.0
179,187.9993722,190.1762504,1.0
179,190.1762504,192.6762504,1.0
179,192.6762504,195.1762504,1.0
179,195.1762504,197.6762504,1.0
179,197.6762504,200.1762504,2.0
179,200.1762504,202.6762504,2.0
179,202.6762504,205.1762504,2.0
179,205.1762504,207.6762504,2.0
179,207.6762504,210.1762504,2.0
179,210.1762504,212.6762504,2.0
179,212.6762504,215.1762504,2.0
179,215.1762504,217.6762504,2.0
179,217.6762504,220.1762504,1.0
179,220.1762504,222.6762504,1.0
179,222.6762504,225.1762504,1.0
179,225.1762504,227.6762504,1.0
179,227.6762504,230.1762504,1.0
179,230.1762504,232.6762504,1.0
179,232.6762504,235.1762504,1.0
179,235.1762504,237.6762504,1.0
179,237.6762504,240.1762504,1.0
179,240.1762504,242.6762504,1.0
179,242.6762504,245.1762504,1.0
179,245.1762504,247.6762504,1.0
179,247.6762504,250.1762504,1.0
179,250.1762504,252.6762504,1.0
179,252.6762504,255.1762504,1.0
179,255.1762504,257.6762504,1.0
179,257.6762504,260.1762504,1.0
179,260.1762504,262.6762504,1.0
179,262.6762504,265.1762504,1.0
179,265.1762504,267.6762504,2.0
179,267.6762504,270.1762504,1.0
179,270.1762504,272.6762504,1.0
179,272.6762504,275.1762504,2.0
179,275.1762504,277.6762504,2.0
179,277.6762504,280.1762504,2.0
179,280.1762504,282.6762504,2.0
179,282.6762504,285.1762504,2.0
179,285.1762504,287.6762504,2.0
179,287.6762504,290.1762504,2.0
179,290.1762504,292.6762504,2.0
179,292.6762504,295.1762504,2.0
179,295.1762504,297.6762504,2.0
179,297.6762504,300.1762504,2.0
179,300.1762504,302.6762504,2.0
179,302.6762504,305.1762504,2.0
179,305.1762504,307.6762504,2.0
179,307.6762504,310.1762504,3.0
179,310.1762504,312.6762504,3.0
179,312.6762504,315.1762504,3.0
179,315.1762504,317.6762504,3.0
179,317.6762504,320.1762504,3.0
179,320.1762504,322.6762504,3.0
179,322.6762504,325.1762504,3.0
179,325.1762504,327.6762504,2.0
179,327.6762504,328.1785202,2.0
180,0,185.4918065,0.0
180,185.4918065,185.9860755,1.0
180,185.9860755,188.4860755,1.0
180,188.4860755,190.9860755,1.0
180,190.9860755,193.4860755,1.0
180,193.4860755,195.9860755,1.0
180,195.9860755,198.4860755,1.0
180,198.4860755,200.9860755,1.0
180,200.9860755,203.4860755,1.0
180,203.4860755,205.9860755,1.0
180,205.9860755,208.4860755,1.0
180,208.4860755,210.9860755,1.0
180,210.9860755,213.4860755,1.0
180,213.4860755,215.9860755,2.0
180,215.9860755,218.4860755,2.0
180,218.4860755,220.9860755,2.0
180,220.9860755,223.4860755,2.0
180,223.4860755,225.9860755,2.0
180,225.9860755,228.4860755,2.0
180,228.4860755,230.9860755,2.0
180,230.9860755,233.4860755,2.0
180,233.4860755,235.9860755,1.0
180,235.9860755,238.4860755,1.0
180,238.4860755,240.9860755,1.0
180,240.9860755,243.4860755,1.0
180,243.4860755,245.9860755,1.0
180,245.9860755,248.4860755,1.0
180,248.4860755,250.9860755,1.0
180,250.9860755,253.4860755,1.0
180,253.4860755,255.9860755,1.0
180,255.9860755,258.4860755,1.0
180,258.4860755,260.9860755,1.0
180,260.9860755,263.4860755,2.0
180,263.4860755,265.9860755,2.0
180,265.9860755,268.4860755,1.0
180,268.4860755,270.9860755,1.0
180,270.9860755,273.4860755,1.0
180,273.4860755,275.9860755,1.0
180,275.9860755,278.4860755,1.0
180,278.4860755,280.9860755,1.0
180,280.9860755,283.4860755,1.0
180,283.4860755,285.9860755,1.0
180,285.9860755,288.4860755,1.0
180,288.4860755,290.9860755,2.0
180,290.9860755,293.4860755,2.0
180,293.4860755,295.9860755,1.0
180,295.9860755,298.4860755,1.0
180,298.4860755,300.9860755,1.0
180,300.9860755,303.4860755,1.0
180,303.4860755,305.9860755,1.0
180,305.9860755,308.4860755,1.0
180,308.4860755,310.9860755,1.0
180,310.9860755,313.4860755,1.0
180,313.4860755,315.9860755,1.0
180,315.9860755,318.4860755,1.0
180,318.4860755,320.9860755,1.0
180,320.9860755,323.4860755,1.0
180,323.4860755,325.9860755,1.0
180,325.9860755,328.4860755,1.0
180,328.4860755,330.9615739,1.0
181,0,182.160499,0.0
181,182.160499,183.2213752,2.0
181,183.2213752,185.7213752,2.0
181,185.7213752,188.2213752,2.0
181,188.2213752,190.7213752,2.0
181,190.7213752,193.2213752,2.0
181,193.2213752,195.7213752,2.0
181,195.7213752,198.2213752,1.0
181,198.2213752,200.7213752,1.0
181,200.7213752,203.2213752,1.0
181,203.2213752,205.7213752,1.0
181,205.7213752,208.2213752,1.0
181,208.2213752,210.7213752,1.0
181,210.7213752,213.2213752,1.0
181,213.2213752,215.7213752,1.0
181,215.7213752,218.2213752,1.0
181,218.2213752,220.7213752,1.0
181,220.7213752,223.2213752,1.0
181,223.2213752,225.7213752,1.0
181,225.7213752,228.2213752,1.0
181,228.2213752,230.7213752,1.0
181,230.7213752,233.2213752,1.0
181,233.2213752,235.7213752,1.0
181,235.7213752,238.2213752,1.0
181,238.2213752,240.7213752,1.0
181,240.7213752,243.2213752,1.0
181,243.2213752,245.7213752,1.0
181,245.7213752,248.2213752,1.0
181,248.2213752,250.7213752,1.0
181,250.7213752,253.2213752,1.0
181,253.2213752,255.7213752,2.0
181,255.7213752,258.2213752,2.0
181,258.2213752,260.7213752,2.0
181,260.7213752,263.2213752,2.0
181,263.2213752,265.7213752,2.0
181,265.7213752,268.2213752,2.0
181,268.2213752,270.7213752,2.0
181,270.7213752,273.2213752,2.0
181,273.2213752,275.7213752,2.0
181,275.7213752,278.2213752,2.0
181,278.2213752,280.7213752,2.0
181,280.7213752,283.2213752,2.0
181,283.2213752,285.7213752,2.0
181,285.7213752,288.2213752,2.0
181,288.2213752,290.7213752,2.0
181,290.7213752,293.2213752,2.0
181,293.2213752,295.7213752,1.0
181,295.7213752,298.2213752,2.0
181,298.2213752,300.7213752,1.0
181,300.7213752,303.2213752,1.0
181,303.2213752,305.7213752,1.0
181,305.7213752,308.2213752,1.0
181,308.2213752,310.7213752,1.0
181,310.7213752,313.2213752,1.0
181,313.2213752,315.7213752,1.0
181,315.7213752,318.2213752,1.0
181,318.2213752,320.7213752,1.0
181,320.7213752,321.5755304,1.0
182,0,179.5889835,0.0
182,179.5889835,181.5381216,1.0
182,181.5381216,184.0381216,1.0
182,184.0381216,186.5381216,1.0
182,186.5381216,189.0381216,1.0
182,189.0381216,191.5381216,1.0
182,191.5381216,194.0381216,1.0
182,194.0381216,196.5381216,1.0
182,196.5381216,199.0381216,1.0
182,199.0381216,201.5381216,1.0
182,201.5381216,204.0381216,1.0
182,204.0381216,206.5381216,1.0
182,206.5381216,209.0381216,1.0
182,209.0381216,211.5381216,1.0
182,211.5381216,214.0381216,1.0
182,214.0381216,216.5381216,1.0
182,216.5381216,219.0381216,1.0
182,219.0381216,221.5381216,1.0
182,221.5381216,224.0381216,1.0
182,224.0381216,226.5381216,1.0
182,226.5381216,229.0381216,1.0
182,229.0381216,231.5381216,1.0
182,231.5381216,234.0381216,1.0
182,234.0381216,236.5381216,1.0
182,236.5381216,239.0381216,1.0
182,239.0381216,241.5381216,1.0
182,241.5381216,244.0381216,1.0
182,244.0381216,246.5381216,1.0
182,246.5381216,249.0381216,1.0
182,249.0381216,251.5381216,1.0
182,251.5381216,254.0381216,1.0
182,254.0381216,256.5381216,1.0
182,256.5381216,259.0381216,2.0
182,259.0381216,261.5381216,2.0
182,261.5381216,264.0381216,2.0
182,264.0381216,266.5381216,3.0
182,266.5381216,269.0381216,3.0
182,269.0381216,271.5381216,2.0
182,271.5381216,274.0381216,3.0
182,274.0381216,276.5381216,2.0
182,276.5381216,279.0381216,2.0
182,279.0381216,281.5381216,3.0
182,281.5381216,284.0381216,3.0
182,284.0381216,286.5381216,3.0
182,286.5381216,289.0381216,3.0
182,289.0381216,291.5381216,3.0
182,291.5381216,294.0381216,3.0
182,294.0381216,296.5381216,2.0
182,296.5381216,299.0381216,2.0
182,299.0381216,301.5381216,1.0
182,301.5381216,304.0381216,1.0
182,304.0381216,306.5381216,1.0
182,306.5381216,309.0381216,1.0
182,309.0381216,311.5381216,1.0
182,311.5381216,312.1166761,1.0
183,0,352.4042923,0.0
183,352.4042923,352.4394418,1.0
183,352.4394418,354.9394418,1.0
183,354.9394418,357.4394418,2.0
183,357.4394418,359.9394418,2.0
183,359.9394418,362.4394418,2.0
183,362.4394418,364.9394418,2.0
183,364.9394418,367.4394418,2.0
183,367.4394418,369.9394418,1.0
183,369.9394418,372.4394418,1.0
183,372.4394418,374.9394418,1.0
183,374.9394418,377.4394418,2.0
183,377.4394418,379.9394418,2.0
183,379.9394418,382.4394418,2.0
183,382.4394418,384.9394418,2.0
183,384.9394418,387.4394418,2.0
183,387.4394418,389.9394418,3.0
183,389.9394418,392.4394418,2.0
183,392.4394418,394.9394418,2.0
183,394.9394418,397.4394418,1.0
183,397.4394418,399.9394418,1.0
183,399.9394418,402.4394418,1.0
183,402.4394418,404.3658635,1.0
184,0,284.3068089,0.0
184,284.3068089,286.4422671,2.0
184,286.4422671,288.9422671,1.0
184,288.9422671,291.4422671,1.0
184,291.4422671,293.9422671,2.0
184,293.9422671,296.4422671,2.0
184,296.4422671,298.9422671,2.0
184,298.9422671,301.4422671,3.0
184,301.4422671,303.9422671,3.0
184,303.9422671,306.4422671,3.0
184,306.4422671,308.9422671,3.0
184,308.9422671,311.4422671,3.0
184,311.4422671,313.9422671,2.0
184,313.9422671,316.4422671,2.0
184,316.4422671,318.9422671,2.0
184,318.9422671,321.4422671,2.0
184,321.4422671,323.9422671,2.0
184,323.9422671,326.4422671,2.0
184,326.4422671,328.9422671,2.0
184,328.9422671,331.4422671,2.0
184,331.4422671,333.9422671,1.0
184,333.9422671,336.4422671,1.0
184,336.4422671,338.9422671,1.0
184,338.9422671,341.4422671,1.0
184,341.4422671,343.9422671,2.0
184,343.9422671,346.4422671,2.0
184,346.4422671,348.9422671,2.0
184,348.9422671,351.4422671,1.0
184,351.4422671,353.9422671,1.0
184,353.9422671,356.4422671,1.0
184,356.4422671,358.9422671,1.0
184,358.9422671,361.4422671,1.0
184,361.4422671,363.9422671,1.0
184,363.9422671,366.4422671,1.0
184,366.4422671,368.9422671,1.0
184,368.9422671,371.4422671,1.0
184,371.4422671,373.9422671,1.0
184,373.9422671,376.4422671,1.0
184,376.4422671,378.9422671,1.0
184,378.9422671,381.4422671,1.0
184,381.4422671,383.9422671,1.0
184,383.9422671,386.4422671,1.0
184,386.4422671,388.9422671,1.0
184,388.9422671,391.4422671,1.0
184,391.4422671,392.6980569,1.0
185,0,215.7761889,0.0
185,215.7761889,217.7666057,1.0
185,217.7666057,220.2666057,1.0
185,220.2666057,222.7666057,1.0
185,222.7666057,225.2666057,2.0
185,225.2666057,227.7666057,1.0
185,227.7666057,230.2666057,1.0
185,230.2666057,232.7666057,1.0
185,232.7666057,235.2666057,1.0
185,235.2666057,237.7666057,1.0
185,237.7666057,240.2666057,1.0
185,240.2666057,242.7666057,1.0
185,242.7666057,245.2666057,1.0
185,245.2666057,247.7666057,1.0
185,247.7666057,250.2666057,1.0
185,250.2666057,252.7666057,1.0
185,252.7666057,255.2666057,1.0
185,255.2666057,257.7666057,1.0
185,257.7666057,260.2666057,1.0
185,260.2666057,262.7666057,1.0
185,262.7666057,265.2666057,1.0
185,265.2666057,267.7666057,1.0
185,267.7666057,270.2666057,1.0
185,270.2666057,272.7666057,2.0
185,272.7666057,275.2666057,1.0
185,275.2666057,277.7666057,1.0
185,277.7666057,280.2666057,1.0
185,280.2666057,282.7666057,2.0
185,282.7666057,285.2666057,2.0
185,285.2666057,287.7666057,2.0
185,287.7666057,290.2666057,1.0
185,290.2666057,292.7666057,2.0
185,292.7666057,295.2666057,2.0
185,295.2666057,297.7666057,2.0
185,297.7666057,300.2666057,2.0
185,300.2666057,302.7666057,2.0
185,302.7666057,305.2666057,3.0
185,305.2666057,307.7666057,2.0
185,307.7666057,310.2666057,3.0
185,310.2666057,312.7666057,2.0
185,312.7666057,315.2666057,2.0
185,315.2666057,317.7666057,2.0
185,317.7666057,320.2666057,2.0
185,320.2666057,322.7666057,2.0
185,322.7666057,325.2666057,2.0
185,325.2666057,327.7666057,3.0
185,327.7666057,330.2666057,3.0
185,330.2666057,332.7666057,3.0
185,332.7666057,335.2666057,3.0
185,335.2666057,337.7666057,2.0
185,337.7666057,340.2666057,2.0
185,340.2666057,342.7666057,1.0
185,342.7666057,345.2666057,1.0
185,345.2666057,347.7666057,2.0
185,347.7666057,350.2666057,2.0
185,350.2666057,352.7666057,2.0
185,352.7666057,355.2666057,1.0
185,355.2666057,357.7666057,1.0
185,357.7666057,360.2666057,1.0
185,360.2666057,362.7666057,1.0
185,362.7666057,365.2666057,1.0
185,365.2666057,367.7666057,1.0
185,367.7666057,370.2666057,1.0
185,370.2666057,372.7666057,1.0
185,372.7666057,375.2666057,1.0
185,375.2666057,377.7666057,1.0
185,377.7666057,380.2666057,2.0
185,380.2666057,380.6739295,2.0
186,0,207.9160488,0.0
186,207.9160488,210.149081,3.0
186,210.149081,212.649081,2.0
186,212.649081,215.149081,2.0
186,215.149081,217.649081,1.0
186,217.649081,220.149081,1.0
186,220.149081,222.649081,1.0
186,222.649081,225.149081,1.0
186,225.149081,227.649081,1.0
186,227.649081,230.149081,1.0
186,230.149081,232.649081,1.0
186,232.649081,235.149081,1.0
186,235.149081,237.649081,1.0
186,237.649081,240.149081,1.0
186,240.149081,242.649081,1.0
186,242.649081,245.149081,2.0
186,245.149081,247.649081,2.0
186,247.649081,250.149081,2.0
186,250.149081,252.649081,2.0
186,252.649081,255.149081,2.0
186,255.149081,257.649081,2.0
186,257.649081,260.149081,2.0
186,260.149081,262.649081,2.0
186,262.649081,265.149081,2.0
186,265.149081,267.649081,2.0
186,267.649081,270.149081,1.0
186,270.149081,272.649081,1.0
186,272.649081,275.149081,1.0
186,275.149081,277.649081,2.0
186,277.649081,280.149081,2.0
186,280.149081,282.649081,1.0
186,282.649081,285.149081,1.0
186,285.149081,287.649081,1.0
186,287.649081,290.149081,1.0
186,290.149081,292.649081,1.0
186,292.649081,295.149081,1.0
186,295.149081,297.649081,1.0
186,297.649081,300.149081,1.0
186,300.149081,302.649081,1.0
186,302.649081,305.149081,1.0
186,305.149081,307.649081,1.0
186,307.649081,310.149081,1.0
186,310.149081,312.649081,1.0
186,312.649081,315.149081,1.0
186,315.149081,317.649081,2.0
186,317.649081,320.149081,2.0
186,320.149081,322.649081,2.0
186,322.649081,325.149081,2.0
186,325.149081,327.649081,2.0
186,327.649081,330.149081,3.0
186,330.149081,332.649081,2.0
186,332.649081,335.149081,2.0
186,335.149081,337.649081,1.0
186,337.649081,340.149081,2.0
186,340.149081,342.649081,2.0
186,342.649081,345.149081,1.0
186,345.149081,347.649081,2.0
186,347.649081,350.149081,1.0
186,350.149081,352.649081,1.0
186,352.649081,355.149081,2.0
186,355.149081,357.649081,2.0
186,357.649081,360.149081,1.0
186,360.149081,362.649081,2.0
186,362.649081,365.149081,2.0
186,365.149081,367.649081,2.0
186,367.649081,370.149081,1.0
186,370.149081,372.649081,1.0
186,372.649081,372.7921032,2.0
187,0,199.6753059,0.0
187,199.6753059,199.8905997,2.0
187,199.8905997,202.3905997,2.0
187,202.3905997,204.8905997,2.0
187,204.8905997,207.3905997,2.0
187,207.3905997,209.8905997,2.0
187,209.8905997,212.3905997,2.0
187,212.3905997,214.8905997,2.0
187,214.8905997,217.3905997,2.0
187,217.3905997,219.8905997,1.0
187,219.8905997,222.3905997,2.0
187,222.3905997,224.8905997,2.0
187,224.8905997,227.3905997,1.0
187,227.3905997,229.8905997,1.0
187,229.8905997,232.3905997,1.0
187,232.3905997,234.8905997,1.0
187,234.8905997,237.3905997,2.0
187,237.3905997,239.8905997,2.0
187,239.8905997,242.3905997,2.0
187,242.3905997,244.8905997,2.0
187,244.8905997,247.3905997,2.0
187,247.3905997,249.8905997,1.0
187,249.8905997,252.3905997,1.0
187,252.3905997,254.8905997,1.0
187,254.8905997,257.3905997,1.0
187,257.3905997,259.8905997,1.0
187,259.8905997,262.3905997,1.0
187,262.3905997,264.8905997,1.0
187,264.8905997,267.3905997,1.0
187,267.3905997,269.8905997,1.0
187,269.8905997,272.3905997,1.0
187,272.3905997,274.8905997,1.0
187,274.8905997,277.3905997,1.0
187,277.3905997,279.8905997,1.0
187,279.8905997,282.3905997,1.0
187,282.3905997,284.8905997,1.0
187,284.8905997,287.3905997,2.0
187,287.3905997,289.8905997,1.0
187,289.8905997,292.3905997,1.0
187,292.3905997,294.8905997,1.0
187,294.8905997,297.3905997,1.0
187,297.3905997,299.8905997,1.0
187,299.8905997,302.3905997,1.0
187,302.3905997,304.8905997,1.0
187,304.8905997,307.3905997,1.0
187,307.3905997,309.8905997,1.0
187,309.8905997,312.3905997,1.0
187,312.3905997,314.8905997,1.0
187,314.8905997,317.3905997,1.0
187,317.3905997,319.8905997,1.0
187,319.8905997,322.3905997,1.0
187,322.3905997,324.8905997,1.0
187,324.8905997,327.3905997,1.0
187,327.3905997,329.8905997,1.0
187,329.8905997,332.3905997,1.0
187,332.3905997,334.8905997,1.0
187,334.8905997,337.3905997,1.0
187,337.3905997,339.8905997,1.0
187,339.8905997,342.3905997,1.0
187,342.3905997,344.8905997,1.0
187,344.8905997,347.3905997,1.0
187,347.3905997,349.8905997,2.0
187,349.8905997,352.3905997,1.0
187,352.3905997,354.8905997,1.0
187,354.8905997,357.3905997,1.0
187,357.3905997,359.8905997,1.0
187,359.8905997,362.3905997,1.0
187,362.3905997,364.8905997,1.0
187,364.8905997,365.3443685,1.0
188,0,197.610819,0.0
188,197.610819,199.2024684,1.0
188,199.2024684,201.7024684,1.0
188,201.7024684,204.2024684,1.0
188,204.2024684,206.7024684,1.0
188,206.7024684,209.2024684,1.0
188,209.2024684,211.7024684,1.0
188,211.7024684,214.2024684,1.0
188,214.2024684,216.7024684,1.0
188,216.7024684,219.2024684,1.0
188,219.2024684,221.7024684,1.0
188,221.7024684,224.2024684,1.0
188,224.2024684,226.7024684,1.0
188,226.7024684,229.2024684,1.0
188,229.2024684,231.7024684,1.0
188,231.7024684,234.2024684,1.0
188,234.2024684,236.7024684,1.0
188,236.7024684,239.2024684,1.0
188,239.2024684,241.7024684,1.0
188,241.7024684,244.2024684,1.0
188,244.2024684,246.7024684,1.0
188,246.7024684,249.2024684,1.0
188,249.2024684,251.7024684,1.0
188,251.7024684,254.2024684,1.0
188,254.2024684,256.7024684,1.0
188,256.7024684,259.2024684,1.0
188,259.2024684,261.7024684,1.0
188,261.7024684,264.2024684,1.0
188,264.2024684,266.7024684,1.0
188,266.7024684,269.2024684,1.0
188,269.2024684,271.7024684,1.0
188,271.7024684,274.2024684,1.0
188,274.2024684,276.7024684,1.0
188,276.7024684,279.2024684,1.0
188,279.2024684,281.7024684,1.0
188,281.7024684,284.2024684,1.0
188,284.2024684,286.7024684,1.0
188,286.7024684,289.2024684,1.0
188,289.2024684,291.7024684,1.0
188,291.7024684,294.2024684,1.0
188,294.2024684,296.7024684,2.0
188,296.7024684,299.2024684,2.0
188,299.2024684,301.7024684,2.0
188,301.7024684,304.2024684,2.0
188,304.2024684,306.7024684,2.0
188,306.7024684,309.2024684,3.0
188,309.2024684,311.7024684,3.0
188,311.7024684,314.2024684,3.0
188,314.2024684,316.7024684,3.0
188,316.7024684,319.2024684,3.0
188,319.2024684,321.7024684,2.0
188,321.7024684,324.2024684,3.0
188,324.2024684,326.7024684,3.0
188,326.7024684,329.2024684,3.0
188,329.2024684,331.7024684,2.0
188,331.7024684,334.2024684,2.0
188,334.2024684,336.7024684,2.0
188,336.7024684,339.2024684,2.0
188,339.2024684,341.7024684,2.0
188,341.7024684,344.2024684,2.0
188,344.2024684,346.7024684,2.0
188,346.7024684,349.2024684,2.0
188,349.2024684,351.0057688,2.0
189,0,194.8251494,0.0
189,194.8251494,194.9396472,1.0
189,194.9396472,197.4396472,1.0
189,197.4396472,199.9396472,1.0
189,199.9396472,202.4396472,1.0
189,202.4396472,204.9396472,1.0
189,204.9396472,207.4396472,1.0
189,207.4396472,209.9396472,1.0
189,209.9396472,212.4396472,1.0
189,212.4396472,214.9396472,1.0
189,214.9396472,217.4396472,2.0
189,217.4396472,219.9396472,2.0
189,219.9396472,222.4396472,2.0
189,222.4396472,224.9396472,1.0
189,224.9396472,227.4396472,1.0
189,227.4396472,229.9396472,1.0
189,229.9396472,232.4396472,1.0
189,232.4396472,234.9396472,1.0
189,234.9396472,237.4396472,1.0
189,237.4396472,239.9396472,1.0
189,239.9396472,242.4396472,1.0
189,242.4396472,244.9396472,1.0
189,244.9396472,247.4396472,1.0
189,247.4396472,249.9396472,1.0
189,249.9396472,252.4396472,1.0
189,252.4396472,254.9396472,1.0
189,254.9396472,257.4396472,1.0
189,257.4396472,259.9396472,1.0
189,259.9396472,262.4396472,1.0
