BHID,FROM,TO,AU,AG,CU,LENGTH
171,216.7781896,219.2781896,0.7947,14.54524405,0,2.5
171,219.2781896,221.7781896,1.3199,38.19039334,0,2.5
171,221.7781896,224.2781896,1.74028,49.35625162,0,2.5
171,224.2781896,226.7781896,2.76578,43.79328516,0,2.5
171,226.7781896,229.2781896,2.35509,96.05308919,0,2.5
171,229.2781896,231.7781896,2.93297,74.7925148,0,2.5
171,231.7781896,234.2781896,2.8838,71.25184898,0,2.5
171,234.2781896,236.7781896,4.0912,168.0474561,0,2.5
171,236.7781896,239.2781896,8.82246,116.9933652,0,2.5
171,239.2781896,241.7781896,4.21877,91.24861169,0,2.5
171,241.7781896,244.2781896,3.61033,181.769885,0,2.5
171,244.2781896,246.7781896,1.68462,38.14177484,0,2.5
171,246.7781896,249.2781896,1.94299,65.36683715,0,2.5
171,249.2781896,251.7781896,2.15536,114.9376895,0,2.5
171,251.7781896,254.2781896,0.5912,5.8811198,0,2.5
171,254.2781896,256.7781896,1.8908,27.83579955,0,2.5
171,256.7781896,259.2781896,2.18254,108.4200328,0,2.5
171,259.2781896,261.7781896,1.49857,28.57662183,0,2.5
171,261.7781896,264.2781896,3.62388,44.76444543,0,2.5
171,264.2781896,266.7781896,3.89125,167.9074782,0,2.5
171,266.7781896,269.2781896,3.89404,76.03277475,0,2.5
171,269.2781896,271.7781896,2.83094,136.2864726,0,2.5
171,271.7781896,274.2781896,3.13277,132.9858925,0,2.5
171,274.2781896,276.7781896,2.81243,66.25557438,0,2.5
171,276.7781896,279.2781896,1.58743,62.56767327,0,2.5
171,279.2781896,281.7781896,1.63034,42.47443323,0,2.5
171,281.7781896,284.2781896,0.98022,31.7611972,0,2.5
171,284.2781896,286.7781896,0.83037,49.27701615,0,2.5
171,286.7781896,289.2781896,2.35704,109.5605324,0,2.5
171,289.2781896,291.7781896,2.88795,0,0,2.5
171,291.7781896,294.2781896,3.60605,57.40996631,0,2.5
171,294.2781896,296.5875133,1.92942,37.82623407,0,2.3093237
172,0,327.201075,0,0,0,327.201075
172,327.201075,328.2181659,5.2562,333.4149181,0.15812012,1.0170909
172,328.2181659,330.7181659,8.0031,168.3879921,2.19628287,2.5
172,330.7181659,333.2181659,6.68177,17.57438082,2.91383659,2.5
172,333.2181659,335.7181659,8.26477,156.5103303,1.41859694,2.5
172,335.7181659,338.2181659,6.45274,145.5417722,1.49091603,2.5
172,338.2181659,340.7181659,8.84219,121.0622002,2.08239694,2.5
172,340.7181659,343.2181659,6.68899,61.68894013,2.50318707,2.5
172,343.2181659,345.7181659,5.67392,0,0.35355988,2.5
172,345.7181659,348.2181659,3.37193,131.9723943,1.07951992,2.5
172,348.2181659,350.7181659,1.99779,59.80789471,1.12568961,2.5
172,350.7181659,353.2181659,3.68151,155.7470308,0,2.5
172,353.2181659,355.7181659,2.35839,56.08159808,0.58987787,2.5
172,355.7181659,358.2181659,4.48949,91.98265241,1.9274191,2.5
172,358.2181659,360.7181659,3.89337,189.0214615,0.26865846,2.5
172,360.7181659,363.2181659,2.72769,157.1664527,1.00159107,2.5
172,363.2181659,365.7181659,4.01425,66.2415876,2.35106021,2.5
172,365.7181659,368.2181659,2.19717,85.59064921,0.49447458,2.5
172,368.2181659,370.7181659,3.90061,59.45606751,3.00725865,2.5
172,370.7181659,373.2181659,4.07054,153.7531556,0,2.5
172,373.2181659,375.7181659,2.23548,67.34768321,0,2.5
172,375.7181659,378.2181659,1.12788,31.22876791,2.05698278,2.5
172,378.2181659,380.7181659,1.43349,113.1888481,1.20653207,2.5
172,380.7181659,383.2181659,1.16828,61.05875687,0.71123712,2.5
172,383.2181659,385.7181659,1.15626,33.02160872,0.72685374,2.5
172,385.7181659,387.8996897,1.3691,81.03513667,0,2.1815238
173,0,258.537843,0,0,0,258.537843
173,258.537843,259.5133953,5.32951,0,2.06888912,0.9755523
173,259.5133953,262.0133953,7.66844,82.09367307,0,2.5
173,262.0133953,264.5133953,7.96788,376.0798346,3.23320705,2.5
173,264.5133953,267.0133953,5.45482,112.8312695,4.65940197,2.5
173,267.0133953,269.5133953,3.68432,82.5728809,2.02338218,2.5
173,269.5133953,272.0133953,3.99049,164.1135124,1.13060552,2.5
173,272.0133953,274.5133953,6.3363,72.00503843,0.18313515,2.5
173,274.5133953,277.0133953,5.99669,158.2734009,2.03354671,2.5
173,277.0133953,279.5133953,5.59197,98.40612516,2.02200177,2.5
173,279.5133953,282.0133953,4.98087,155.4214107,3.45307511,2.5
173,282.0133953,284.5133953,5.3228,46.14760168,3.45566416,2.5
173,284.5133953,287.0133953,4.83379,46.80971456,0.346242,2.5
173,287.0133953,289.5133953,4.60869,69.36000521,2.23303476,2.5
173,289.5133953,292.0133953,3.0093,139.4496134,3.63894715,2.5
173,292.0133953,294.5133953,2.24762,63.84911175,0,2.5
173,294.5133953,297.0133953,2.19276,44.74505514,1.85267741,2.5
173,297.0133953,299.5133953,4.73376,195.2396042,0.64831842,2.5
173,299.5133953,302.0133953,5.08038,34.31378104,0,2.5
173,302.0133953,304.5133953,5.91171,91.1594365,4.42707231,2.5
173,304.5133953,307.0133953,5.86287,109.1764214,0.19663935,2.5
173,307.0133953,309.5133953,6.18543,86.15757807,0,2.5
173,309.5133953,312.0133953,8.7378,162.9520341,4.68774165,2.5
173,312.0133953,314.5133953,8.2806,197.1766789,3.45654885,2.5
173,314.5133953,317.0133953,5.32648,82.34034686,2.30541759,2.5
173,317.0133953,319.5133953,2.77345,114.21945,1.18256107,2.5
173,319.5133953,322.0133953,4.33238,124.8646963,0.67433422,2.5
173,322.0133953,324.5133953,2.62398,107.2583185,0,2.5
173,324.5133953,327.0133953,1.83446,130.2788584,0,2.5
173,327.0133953,329.5133953,1.93751,75.4417209,2.78645014,2.5
173,329.5133953,332.0133953,3.44055,18.48859371,0.36009146,2.5
173,332.0133953,334.5133953,3.02241,84.18511337,1.83874833,2.5
173,334.5133953,337.0133953,1.86084,55.35637774,0.3171731,2.5
173,337.0133953,339.5133953,3.84885,90.78963228,0.69221202,2.5
173,339.5133953,342.0133953,2.79441,101.2901868,1.88331828,2.5
173,342.0133953,344.5133953,1.70299,45.38080497,0,2.5
173,344.5133953,347.0133953,1.03464,39.37991059,0.78097465,2.5
173,347.0133953,349.5133953,0.68513,51.2528635,0.32147751,2.5
173,349.5133953,352.0133953,1.668,53.89251924,1.46158295,2.5
173,352.0133953,354.5133953,0.9388,61.46597316,0,2.5
173,354.5133953,357.0133953,1.53752,104.347131,0.66227013,2.5
173,357.0133953,359.5133953,2.83101,77.10238189,0.86495243,2.5
173,359.5133953,362.0133953,2.07108,36.99864272,0,2.5
173,362.0133953,364.5133953,2.07564,28.6311713,1.4775186,2.5
173,364.5133953,367.0133953,1.92486,126.9022566,0,2.5
173,367.0133953,369.5133953,2.51212,170.1808124,0.24390199,2.5
173,369.5133953,372.0133953,2.20076,13.9647844,0,2.5
173,372.0133953,374.5133953,3.39972,142.7748736,1.27855352,2.5
173,374.5133953,375.3764897,3.70866,96.5681358,2.99308185,0.8630944
174,0,199.5372816,0,0,0,199.5372816
174,199.5372816,199.8399734,0.89313,26.33756482,0,0.3026918
174,199.8399734,202.3399734,1.17092,6.36187347,2.05592223,2.5
174,202.3399734,204.8399734,1.90332,87.24052166,0,2.5
174,204.8399734,207.3399734,1.68771,5.73065798,1.37360228,2.5
174,207.3399734,209.8399734,2.07564,61.64066362,0,2.5
174,209.8399734,212.3399734,1.63388,39.76009775,2.30045051,2.5
174,212.3399734,214.8399734,2.41428,117.9648849,0.11188158,2.5
174,214.8399734,217.3399734,2.97294,165.7586952,2.68609625,2.5
174,217.3399734,219.8399734,3.96415,172.3889845,0.47635884,2.5
174,219.8399734,222.3399734,3.15463,71.5672615,1.14232717,2.5
174,222.3399734,224.8399734,2.08443,67.95598486,1.21746673,2.5
174,224.8399734,227.3399734,1.25788,21.78109576,0.05991782,2.5
174,227.3399734,229.8399734,0.81951,29.30855091,0.57541009,2.5
174,229.8399734,232.3399734,3.64949,143.9048987,0.85179343,2.5
174,232.3399734,234.8399734,5.10869,103.3283938,0.34943641,2.5
174,234.8399734,237.3399734,6.81859,88.21589744,1.05812196,2.5
174,237.3399734,239.8399734,5.1298,192.1751438,0,2.5
174,239.8399734,242.3399734,5.13116,95.00894229,1.94287385,2.5
174,242.3399734,244.8399734,4.48953,109.4820816,1.01351493,2.5
174,244.8399734,247.3399734,4.7157,119.0530147,1.27852874,2.5
174,247.3399734,249.8399734,6.19294,249.6324858,2.97402602,2.5
174,249.8399734,252.3399734,3.9086,113.7671614,0,2.5
174,252.3399734,254.8399734,3.9909,43.78862169,0.61011207,2.5
174,254.8399734,257.3399734,2.65608,100.6876494,1.18772336,2.5
174,257.3399734,259.8399734,3.8247,167.7809761,2.51095796,2.5
174,259.8399734,262.3399734,4.76406,187.1789362,2.23021424,2.5
174,262.3399734,264.8399734,3.65914,89.26962081,0,2.5
174,264.8399734,267.3399734,6.55298,10.37531283,4.16307382,2.5
174,267.3399734,269.8399734,4.17266,116.4745068,0.05167675,2.5
174,269.8399734,272.3399734,2.53086,72.0029131,1.00914021,2.5
174,272.3399734,274.8399734,2.24358,57.15838818,0.06068978,2.5
174,274.8399734,277.3399734,3.77289,47.36281484,2.75587976,2.5
174,277.3399734,279.8399734,4.39465,259.4266905,0.7385338,2.5
174,279.8399734,282.3399734,7.66432,300.0102117,2.4808535,2.5
174,282.3399734,284.8399734,6.35249,120.8603129,2.19928042,2.5
174,284.8399734,287.3399734,4.47735,255.2539525,2.97557431,2.5
174,287.3399734,289.8399734,4.91166,260.3361181,1.31781449,2.5
174,289.8399734,292.3399734,3.93815,82.36903094,0,2.5
174,292.3399734,294.8399734,2.76043,77.00585573,1.60897897,2.5
174,294.8399734,297.3399734,3.96413,133.1718297,0.58680811,2.5
174,297.3399734,299.8399734,2.91237,104.6211871,2.39839229,2.5
174,299.8399734,302.3399734,0.8664,50.99675511,0.58628771,2.5
174,302.3399734,304.8399734,0.61017,19.61688349,0.96700481,2.5
174,304.8399734,307.3399734,0.40764,17.76922122,0,2.5
174,307.3399734,309.8399734,0.89436,40.10556626,0.55484095,2.5
174,309.8399734,312.3399734,1.33671,19.07964277,0.69571384,2.5
174,312.3399734,314.8399734,1.98798,129.1709614,1.58310216,2.5
174,314.8399734,317.3399734,1.2924,50.34053008,0.13302789,2.5
174,317.3399734,319.8399734,0.94428,78.21677497,0,2.5
174,319.8399734,322.3399734,0.90663,43.99161281,0.10634692,2.5
174,322.3399734,324.8399734,1.41777,34.9164857,0.51553645,2.5
174,324.8399734,327.3399734,1.13271,35.2636603,0,2.5
174,327.3399734,329.8399734,2.29048,66.09169509,0,2.5
174,329.8399734,332.3399734,2.32824,147.4289603,2.5759018,2.5
174,332.3399734,334.8399734,2.99481,57.21617989,0.17913233,2.5
174,334.8399734,337.3399734,2.32231,278.4491383,0,2.5
174,337.3399734,339.8399734,2.483,66.36841547,1.18612729,2.5
174,339.8399734,342.3399734,3.77328,77.52521865,2.42481231,2.5
174,342.3399734,344.8399734,4.15238,95.49654735,0.8154951,2.5
174,344.8399734,347.3399734,4.0796,35.86745873,0.87938433,2.5
174,347.3399734,349.8399734,3.09344,36.01667219,0.57662336,2.5
174,349.8399734,352.3399734,2.68464,95.12199813,1.6833594,2.5
174,352.3399734,354.8399734,3.9069,121.1628721,1.61554749,2.5
174,354.8399734,357.3399734,4.33908,231.1787544,0.35555314,2.5
174,357.3399734,359.8399734,5.05447,176.9314271,0.57393101,2.5
174,359.8399734,362.3399734,3.1409,44.10453789,1.47688365,2.5
174,362.3399734,364.8399734,2.81094,97.9490136,1.24424962,2.5
174,364.8399734,366.3232465,5.08186,174.8597094,1.84038167,1.4832731
175,0,200.2081228,0,0,0,200.2081228
175,200.2081228,201.7428006,2.65478,77.92010736,0.47054583,1.5346778
175,201.7428006,204.2428006,3.93942,69.8827267,1.53120274,2.5
175,204.2428006,206.7428006,0.96245,37.08767952,0.48060338,2.5
175,206.7428006,209.2428006,1.67343,367.495393,0,2.5
175,209.2428006,211.7428006,1.90693,57.64350143,2.4487134,2.5
175,211.7428006,214.2428006,1.96384,64.50451536,1.88801601,2.5
175,214.2428006,216.7428006,2.07698,78.79803322,0,2.5
175,216.7428006,219.2428006,1.8798,29.74435849,0,2.5
175,219.2428006,221.7428006,2.31433,39.34743793,0.24065088,2.5
175,221.7428006,224.2428006,5.05369,135.9980213,3.38762984,2.5
175,224.2428006,226.7428006,4.14444,171.0781494,1.78753395,2.5
175,226.7428006,229.2428006,3.37911,127.4691547,0,2.5
175,229.2428006,231.7428006,1.48626,65.16679412,0.01832795,2.5
175,231.7428006,234.2428006,2.06172,43.99541446,0,2.5
175,234.2428006,236.7428006,1.85526,80.17392261,1.20068941,2.5
175,236.7428006,239.2428006,1.98521,66.99293124,0,2.5
175,239.2428006,241.7428006,2.44924,2.72725637,0.50698777,2.5
175,241.7428006,244.2428006,5.05976,62.58124498,2.83112016,2.5
175,244.2428006,246.7428006,2.80945,123.5184818,1.27807339,2.5
175,246.7428006,249.2428006,1.88389,59.10694543,0.36996442,2.5
175,249.2428006,251.7428006,2.04385,35.16241494,0,2.5
175,251.7428006,254.2428006,3.05767,62.03198224,1.09475483,2.5
175,254.2428006,256.7428006,5.03675,198.9740625,2.3750993,2.5
175,256.7428006,259.2428006,12.07322,339.0198468,3.4906218,2.5
175,259.2428006,261.7428006,6.3483,301.8138369,2.76175578,2.5
175,261.7428006,264.2428006,5.55583,82.04379529,1.51260644,2.5
175,264.2428006,266.7428006,8.19402,329.502902,2.05382487,2.5
175,266.7428006,269.2428006,5.80727,301.5589354,2.98804406,2.5
175,269.2428006,271.7428006,7.13511,228.44824,0,2.5
175,271.7428006,274.2428006,6.85917,171.46241,2.96877038,2.5
175,274.2428006,276.7428006,3.00398,115.5404081,2.01592482,2.5
175,276.7428006,279.2428006,2.6769,118.7318895,0.3298514,2.5
175,279.2428006,281.7428006,1.90615,91.77580807,3.2632803,2.5
175,281.7428006,284.2428006,2.1553,80.91790401,0.45452235,2.5
175,284.2428006,286.7428006,1.12783,45.38656169,0,2.5
175,286.7428006,289.2428006,0.74334,25.45610491,0.41713309,2.5
175,289.2428006,291.7428006,1.49176,60.81258613,0.72274064,2.5
175,291.7428006,294.2428006,0.74213,16.37262617,0,2.5
175,294.2428006,296.7428006,1.96377,47.41869268,0.96580522,2.5
175,296.7428006,299.2428006,2.05868,158.0416362,0,2.5
175,299.2428006,301.7428006,3.6491,83.11976982,0.00494775,2.5
175,301.7428006,304.2428006,3.01993,23.09069476,0.85752591,2.5
175,304.2428006,306.7428006,1.74409,89.01146781,0,2.5
175,306.7428006,309.2428006,2.61919,113.4391767,0.56832528,2.5
175,309.2428006,311.7428006,1.69803,81.91596379,0,2.5
175,311.7428006,314.2428006,1.46548,41.87795806,0.93673443,2.5
175,314.2428006,316.7428006,1.42679,43.38767073,0.27490334,2.5
175,316.7428006,319.2428006,0.90458,29.63979857,0,2.5
175,319.2428006,321.7428006,1.22626,20.28707862,0,2.5
175,321.7428006,324.2428006,1.38955,24.30054749,0.30056757,2.5
175,324.2428006,326.7428006,0.43923,4.09493605,0.54188685,2.5
175,326.7428006,329.2428006,0.52846,13.19350418,1.1017529,2.5
175,329.2428006,331.7428006,0.77186,18.08657189,0,2.5
175,331.7428006,334.2428006,0.90126,32.42578601,0.45447513,2.5
175,334.2428006,336.7428006,1.12374,57.1471,0.24362332,2.5
175,336.7428006,339.2428006,1.38941,33.69066342,0.21418797,2.5
175,339.2428006,341.7428006,2.24802,86.01094093,1.16010222,2.5
175,341.7428006,344.2428006,2.52141,67.03483765,0,2.5
175,344.2428006,346.7428006,2.06066,82.705416,0.61280546,2.5
175,346.7428006,349.2428006,1.65663,73.73138381,1.7796407,2.5
175,349.2428006,351.7428006,2.53094,196.9065641,0.22650224,2.5
175,351.7428006,354.2428006,3.93782,180.6180453,1.14425521,2.5
175,354.2428006,356.7428006,2.21386,49.11016267,0.08531539,2.5
175,356.7428006,356.9796244,3.66737,134.2141982,2.01992148,0.2368238
176,0,199.9960426,0,0,0,199.9960426
176,199.9960426,200.8364112,4.5228,197.5511479,0.76132591,0.8403686
176,200.8364112,203.3364112,2.32889,141.4544099,0.90804444,2.5
176,203.3364112,205.8364112,3.6387,18.60830674,3.17026176,2.5
176,205.8364112,208.3364112,3.00364,35.47123739,0,2.5
176,208.3364112,210.8364112,0.9829,75.16962768,1.42675043,2.5
176,210.8364112,213.3364112,2.04758,33.67294215,0.36569605,2.5
176,213.3364112,215.8364112,1.41777,35.19759591,0.98131716,2.5
176,215.8364112,218.3364112,3.37811,85.46036794,0.48137793,2.5
176,218.3364112,220.8364112,2.61217,132.5646731,0.80962898,2.5
176,220.8364112,223.3364112,1.77956,24.45120725,0.5617264,2.5
176,223.3364112,225.8364112,2.65245,105.2750868,0.54788452,2.5
176,225.8364112,228.3364112,5.13598,118.9687986,0.2382853,2.5
176,228.3364112,230.8364112,3.76327,91.12065825,0.75577691,2.5
176,230.8364112,233.3364112,4.14546,100.0660611,3.08970616,2.5
176,233.3364112,235.8364112,3.89271,130.3366179,1.57536911,2.5
176,235.8364112,238.3364112,4.20225,109.1871902,0.59979505,2.5
176,238.3364112,240.8364112,3.68179,99.49167913,1.75868475,2.5
176,240.8364112,243.3364112,3.84158,203.4611918,0,2.5
176,243.3364112,245.8364112,4.62185,187.5456771,1.15175815,2.5
176,245.8364112,248.3364112,3.45381,108.4502253,0.69986324,2.5
176,248.3364112,250.8364112,5.99132,89.40058437,0.01951606,2.5
176,250.8364112,253.3364112,4.87779,103.9909685,3.77291377,2.5
176,253.3364112,255.8364112,3.85636,114.6457276,0.40479862,2.5
176,255.8364112,258.3364112,3.93847,102.604896,1.49614718,2.5
176,258.3364112,260.8364112,5.96139,17.3978639,3.93067804,2.5
176,260.8364112,263.3364112,6.18614,182.7825585,0.29200292,2.5
176,263.3364112,265.8364112,3.84836,161.8747503,0.0721321,2.5
176,265.8364112,268.3364112,5.40069,0,1.1802708,2.5
176,268.3364112,270.8364112,6.19812,57.44264254,1.09119287,2.5
176,270.8364112,273.3364112,4.4761,9.93575339,2.24890789,2.5
176,273.3364112,275.8364112,3.0673,140.2048946,0.19133642,2.5
176,275.8364112,278.3364112,3.88926,79.33432819,0.18838836,2.5
176,278.3364112,280.8364112,1.68701,76.78173735,0.21382904,2.5
176,280.8364112,283.3364112,1.23435,66.86415599,0,2.5
176,283.3364112,285.8364112,0.68673,36.9278017,0.03191603,2.5
176,285.8364112,288.3364112,1.34166,34.96337637,0.02856514,2.5
176,288.3364112,290.8364112,1.33844,21.89988887,0.45527012,2.5
176,290.8364112,293.3364112,2.98354,170.8338669,0,2.5
176,293.3364112,295.8364112,1.86133,67.0956431,0.41223292,2.5
176,295.8364112,298.3364112,2.64772,90.63954787,1.6840729,2.5
176,298.3364112,300.8364112,1.45642,4.51389895,0.31009817,2.5
176,300.8364112,303.3364112,2.44304,119.6468021,1.24131106,2.5
176,303.3364112,305.8364112,2.4936,30.08428129,1.28397721,2.5
176,305.8364112,308.3364112,2.75555,83.69911441,1.6110494,2.5
176,308.3364112,310.8364112,3.8484,107.2093742,1.5998187,2.5
176,310.8364112,313.3364112,2.8922,63.47389883,1.92242356,2.5
176,313.3364112,315.8364112,5.3851,113.7613978,0.916709,2.5
176,315.8364112,318.3364112,2.07576,71.84655218,1.36975672,2.5
176,318.3364112,320.8364112,2.22757,38.78787773,0,2.5
176,320.8364112,323.3364112,1.73966,48.73691792,1.49592364,2.5
176,323.3364112,325.8364112,2.70982,137.1392952,1.74829802,2.5
176,325.8364112,328.3364112,2.44889,109.3703698,1.87593644,2.5
176,328.3364112,330.8364112,1.66853,83.52093198,1.58423674,2.5
176,330.8364112,333.3364112,1.60439,41.11895969,2.31943181,2.5
176,333.3364112,335.8364112,1.10726,45.83345446,0.18844117,2.5
176,335.8364112,338.3364112,0.89745,42.77169349,0,2.5
176,338.3364112,340.8364112,0.97313,47.23582617,0,2.5
176,340.8364112,343.3364112,2.78775,10.65649583,2.52647734,2.5
176,343.3364112,345.8364112,3.15491,57.79918714,1.52925543,2.5
176,345.8364112,348.3364112,2.39754,97.67881565,2.67709513,2.5
176,348.3364112,348.3721277,2.94077,37.94697485,1.48923688,0.0357165
177,0,195.9593472,0,0,0,195.9593472
177,195.9593472,197.8174769,2.13299,55.12953252,1.44515418,1.8581297
177,197.8174769,200.3174769,2.76454,77.47093998,0.16516672,2.5
177,200.3174769,202.8174769,1.6944,41.7188543,0.43261768,2.5
177,202.8174769,205.3174769,0.7712,24.47580142,0.77069193,2.5
177,205.3174769,207.8174769,1.62612,62.85669778,1.53793202,2.5
177,207.8174769,210.3174769,1.14512,52.1486175,0,2.5
177,210.3174769,212.8174769,0.14143,2.45335361,1.40104848,2.5
177,212.8174769,215.3174769,0.73275,24.67962555,0.13009679,2.5
177,215.3174769,217.8174769,1.04597,14.19720595,0.31102248,2.5
177,217.8174769,220.3174769,2.20208,77.8758354,0.77128489,2.5
177,220.3174769,222.8174769,3.14443,71.0064129,0,2.5
177,222.8174769,225.3174769,2.54234,37.31385751,0.37884891,2.5
177,225.3174769,227.8174769,2.04627,128.2191454,0.84608942,2.5
177,227.8174769,230.3174769,1.39855,209.948704,0.98554308,2.5
177,230.3174769,232.8174769,5.31996,166.0644644,0.11790324,2.5
177,232.8174769,235.3174769,5.82838,221.5856845,0.93653586,2.5
177,235.3174769,237.8174769,4.75581,147.9432573,1.77703113,2.5
177,237.8174769,240.3174769,5.73766,130.5742196,2.34862163,2.5
177,240.3174769,242.8174769,4.01269,129.5681328,1.20261578,2.5
177,242.8174769,245.3174769,3.64904,163.2215832,0.05822747,2.5
177,245.3174769,247.8174769,3.96419,114.5147215,0.86021385,2.5
177,247.8174769,250.3174769,4.48827,261.7327498,0.66448673,2.5
177,250.3174769,252.8174769,5.02675,204.7685949,0.29937598,2.5
177,252.8174769,255.3174769,3.37214,0,2.34752447,2.5
177,255.3174769,257.8174769,3.49287,31.6728326,1.38013697,2.5
177,257.8174769,260.3174769,3.96227,142.2686335,1.58538282,2.5
177,260.3174769,262.8174769,4.8297,86.67624364,1.46711075,2.5
177,262.8174769,265.3174769,5.41364,257.5556594,2.07834379,2.5
177,265.3174769,267.8174769,4.55638,46.57018377,0.3148467,2.5
177,267.8174769,270.3174769,4.98035,172.2390926,2.88536873,2.5
177,270.3174769,272.8174769,9.4806,83.70862836,0.941384,2.5
177,272.8174769,275.3174769,8.43152,40.31752807,4.78016219,2.5
177,275.3174769,277.8174769,8.81492,321.7540188,2.25375246,2.5
177,277.8174769,280.3174769,7.21432,129.3136227,0,2.5
177,280.3174769,282.8174769,3.70896,146.6140758,0,2.5
177,282.8174769,285.3174769,4.50248,53.37407526,1.84734742,2.5
177,285.3174769,287.8174769,1.40897,33.04585425,0.47162634,2.5
177,287.8174769,290.3174769,1.37408,50.84948871,0,2.5
177,290.3174769,292.8174769,1.15352,33.68858744,0,2.5
177,292.8174769,295.3174769,2.75755,30.17216847,0.69326105,2.5
177,295.3174769,297.8174769,2.11231,53.98032202,1.54811313,2.5
177,297.8174769,300.3174769,1.8592,24.03870245,1.79380583,2.5
177,300.3174769,302.8174769,3.2399,52.65735875,0,2.5
177,302.8174769,305.3174769,2.65408,102.7299915,0,2.5
177,305.3174769,307.8174769,2.06618,56.37932277,0.38640377,2.5
177,307.8174769,310.3174769,2.62575,95.84580901,2.06837774,2.5
177,310.3174769,312.8174769,2.07745,78.97471562,0.49921037,2.5
177,312.8174769,315.3174769,2.61255,156.5132084,0.07459864,2.5
177,315.3174769,317.8174769,2.39723,71.21522027,0,2.5
177,317.8174769,320.3174769,4.07067,116.0227269,0.11593446,2.5
177,320.3174769,322.8174769,6.81229,124.6502158,2.08087197,2.5
177,322.8174769,325.3174769,7.97124,218.8968637,1.59025199,2.5
177,325.3174769,327.8174769,4.05029,45.38828759,0.90077663,2.5
177,327.8174769,330.3174769,3.89099,90.29879524,0.96737057,2.5
177,330.3174769,332.8174769,4.80907,136.0728793,1.30396087,2.5
177,332.8174769,335.3174769,5.83683,254.008895,1.52892649,2.5
177,335.3174769,337.5698454,1.73272,8.69183717,1.85294069,2.2523685
178,0,189.2577261,0,0,0,189.2577261
178,189.2577261,189.7536849,4.7783,87.20084352,1.03100312,0.4959588
178,189.7536849,192.2536849,3.89431,56.01126474,2.32061118,2.5
178,192.2536849,194.7536849,3.30181,51.18124726,1.09817611,2.5
178,194.7536849,197.2536849,3.46863,85.79500022,0,2.5
178,197.2536849,199.7536849,3.93685,139.1458971,1.37289718,2.5
178,199.7536849,202.2536849,2.32864,98.90653222,0,2.5
178,202.2536849,204.7536849,2.4941,94.12976027,0.97850736,2.5
178,204.7536849,207.2536849,1.70183,69.39488917,0.80708912,2.5
178,207.2536849,209.7536849,1.49254,48.21203985,1.07199111,2.5
178,209.7536849,212.2536849,1.30195,62.50169852,1.13362499,2.5
178,212.2536849,214.7536849,1.31994,92.53011715,0.44370742,2.5
178,214.7536849,217.2536849,1.47231,75.49338817,0,2.5
178,217.2536849,219.7536849,2.1884,54.44932382,0.86834371,2.5
178,219.7536849,222.2536849,3.70516,84.20801385,1.80674894,2.5
178,222.2536849,224.7536849,4.06397,91.05274061,0.06090004,2.5
178,224.7536849,227.2536849,4.49742,63.35824627,2.18808359,2.5
178,227.2536849,229.7536849,5.32095,262.5014558,2.89306771,2.5
178,229.7536849,232.2536849,5.13554,194.8294736,0.86044471,2.5
178,232.2536849,234.7536849,3.68724,106.8196156,0,2.5
178,234.7536849,237.2536849,3.70709,91.5457378,0,2.5
178,237.2536849,239.7536849,3.45246,105.336536,2.90075846,2.5
178,239.7536849,242.2536849,3.5079,143.4496726,2.23028258,2.5
178,242.2536849,244.7536849,4.06596,96.72343169,1.78225681,2.5
178,244.7536849,247.2536849,2.1323,103.7398727,2.04793983,2.5
178,247.2536849,249.7536849,2.26014,54.29520995,0.12927585,2.5
178,249.7536849,252.2536849,1.69124,86.71284905,0,2.5
178,252.2536849,254.7536849,1.13056,65.29557055,0.23589099,2.5
178,254.7536849,257.2536849,1.08172,57.37309442,0.63846975,2.5
178,257.2536849,259.7536849,0.83987,53.37713459,0,2.5
178,259.7536849,262.2536849,1.52843,99.63414311,0.4423214,2.5
178,262.2536849,264.7536849,1.568,110.2658255,1.02778345,2.5
178,264.7536849,267.2536849,1.8584,113.8402886,0,2.5
178,267.2536849,269.7536849,3.11743,141.6941712,0.41456886,2.5
178,269.7536849,272.2536849,3.02987,110.5285284,0,2.5
178,272.2536849,274.7536849,5.21448,148.211347,3.77770345,2.5
178,274.7536849,277.2536849,9.01124,139.375814,4.24801248,2.5
178,277.2536849,279.7536849,8.32414,236.0101436,4.61944326,2.5
178,279.7536849,282.2536849,9.47189,356.7103966,3.29453514,2.5
178,282.2536849,284.7536849,9.38816,205.6627621,1.30156236,2.5
178,284.7536849,287.2536849,9.6202,0,3.68429063,2.5
178,287.2536849,289.7536849,4.63512,127.678836,4.32003924,2.5
178,289.7536849,292.2536849,3.96817,90.86854133,0.25687531,2.5
178,292.2536849,294.7536849,3.0677,133.4584936,4.04996152,2.5
178,294.7536849,297.2536849,3.10774,84.61524629,0,2.5
178,297.2536849,299.7536849,3.17324,0,1.87500992,2.5
178,299.7536849,302.2536849,2.77193,38.18879223,1.25593905,2.5
178,302.2536849,304.7536849,5.0255,125.603914,0.24587904,2.5
178,304.7536849,307.2536849,5.86868,69.34206099,1.30020549,2.5
178,307.2536849,309.7536849,5.68594,273.547146,4.01615151,2.5
178,309.7536849,312.2536849,5.32174,68.03424658,1.49837818,2.5
178,312.2536849,314.7536849,6.4356,162.3837759,1.31294763,2.5
178,314.7536849,317.2536849,6.38045,184.0003525,1.09395188,2.5
